,title,movieId_ref
6671,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",6672.0
6672,"Midnight Clear, A (1992)",6673.0
6673,Summer School (1987),6674.0
6674,Silverado (1985),6675.0
6675,Quick Change (1990),6676.0
6676,Rabid (1977),6677.0
6677,Radio Flyer (1992),6678.0
6678,"Real McCoy, The (1993)",6679.0
6679,Revenge (1990),6680.0
6680,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",6681.0
6681,Show Me Love (Fucking Åmål) (1998),6682.0
6682,Streets of Fire (1984),6683.0
6683,Teen Wolf (1985),6684.0
6684,High Heels (Tacones lejanos) (1991),6685.0
6685,Things You Can Tell Just by Looking at Her (2000),6686.0
6686,Thunderheart (1992),6687.0
6687,To Live and Die in L.A. (1985),6688.0
6688,Trapped in Paradise (1994),6689.0
6689,Betty Blue (37°2 le matin) (1986),6690.0
6690,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),6691.0
6691,Wild at Heart (1990),6692.0
6692,"Witches, The (1990)",6693.0
6693,"Witches of Eastwick, The (1987)",6694.0
6694,Year of the Dragon (1985),6695.0
6695,Nothing to Lose (1997),6696.0
6696,Flying Down to Rio (1933),6697.0
6697,Follow the Fleet (1936),6698.0
6698,"What's New, Pussycat (1965)",6699.0
6699,Mary of Scotland (1936),6700.0
6700,Roberta (1935),6701.0
6701,Little Women (1949),6702.0
6702,Swing Time (1936),6703.0
6703,"Public Enemy, The (1931)",6704.0
6704,"Midsummer Night's Dream, A (1935)",6705.0
6705,Life with Father (1947),6706.0
6706,Jesus Christ Superstar (1973),6707.0
6707,Dark Victory (1939),6708.0
6708,Birdman of Alcatraz (1962),6709.0
6709,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",6710.0
6710,Beauty and the Beast (La belle et la bête) (1946),6711.0
6711,"Birth of a Nation, The (1915)",6712.0
6712,"Blue Kite, The (Lan feng zheng) (1993)",6713.0
6713,Juliet of the Spirits (Giulietta degli spiriti) (1965),6714.0
6714,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),6715.0
6715,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",6716.0
6716,Red River (1948),6717.0
6717,"Woman Under the Influence, A (1974)",6718.0
6718,Stagecoach (1939),6719.0
6719,"Shot in the Dark, A (1964)",6720.0
6720,"Navigator, The (1924)",6721.0
6721,"Court Jester, The (1956)",6722.0
6722,Bullitt (1968),6723.0
6723,Way Down East (1920),6724.0
6724,Jezebel (1938),6725.0
6725,"Hunchback of Notre Dame, The (1939)",6726.0
6726,42nd Street (1933),6727.0
6727,I'm No Angel (1933),6728.0
6728,That Touch of Mink (1962),6729.0
6729,Sweet Dreams (1985),6730.0
6730,"Play It Again, Sam (1972)",6731.0
6731,Send Me No Flowers (1964),6732.0
6732,Pygmalion (1938),6733.0
6733,"Passage to India, A (1984)",6734.0
6734,Black Orpheus (Orfeu Negro) (1959),6735.0
6735,Amarcord (1973),6736.0
6736,Hero (Ying xiong) (2002),6737.0
6737,Horse Feathers (1932),6738.0
6738,Anna Karenina (1935),6739.0
6739,"Front Page, The (1974)",6740.0
6740,Attraction (2000),6741.0
6741,Looking for Mr. Goodbar (1977),6742.0
6742,Rivers and Tides (2001),6743.0
6743,"Girl From Paris, A (hirondelle a fait le printemps, Une) (2001)",6744.0
6744,Seven Days to Noon (1950),6745.0
6745,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),6746.0
6746,CrissCross (1992),6747.0
6747,Doc Hollywood (1991),6748.0
6748,Dragnet (1987),6749.0
6749,Madhouse (1990),6750.0
6750,1941 (1979),6751.0
6751,Black and White in Color (Noirs et blancs en couleur) (1976),6752.0
6752,Foul Play (1978),6753.0
6753,Crime Story (Zhong an zu) (1993),6754.0
6754,Beyond the Clouds (Al di là delle nuvole) (1996),6755.0
6755,Blind Beast (Môjuu) (1969),6756.0
6756,Ryan's Daughter (1970),6757.0
6757,Accident (1967),6758.0
6758,Cabeza de Vaca (1991),6759.0
6759,"Collector, The (1965)",6760.0
6760,Deep Red (Profondo rosso) (1975),6761.0
6761,Diabolique (Les diaboliques) (1955),6762.0
6762,Leprechaun (1993),6763.0
6763,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),6764.0
6764,Crazy People (1990),6765.0
6765,Adam's Rib (1949),6766.0
6766,King of Hearts (1966),6767.0
6767,Naked Lunch (1991),6768.0
6768,Grass (1999),6769.0
6769,Spring Forward (1999),6770.0
6770,"Killing of a Chinese Bookie, The (1976)",6771.0
6771,Run (1991),6772.0
6772,Things to Come (1936),6773.0
6773,Queen of Hearts (1989),6774.0
6774,Darling (1965),6775.0
6775,"Summer Place, A (1959)",6776.0
6776,"Night at the Opera, A (1935)",6777.0
6777,Metalstorm: The Destruction of Jared-Syn (1983),6778.0
6778,"Element of Crime, The (Forbrydelsens Element) (1984)",6779.0
6779,Shoot the Piano Player (Tirez sur le pianiste) (1960),6780.0
6780,Stolen Kisses (Baisers volés) (1968),6781.0
6781,"Cooler, The (2003)",6782.0
6782,"Bonaerense, El (2002)",6783.0
6783,In America (2002),6784.0
6784,"Legend of Leigh Bowery, The (2002)",6785.0
6785,My Flesh and Blood (2003),6786.0
6786,Honey (2003),6787.0
6787,"Last Samurai, The (2003)",6788.0
6788,Forget Baghdad: Jews and Arabs - The Iraqi Connection (2002),6789.0
6789,What Alice Found (2003),6790.0
6790,Big Fish (2003),6791.0
6791,Love Don't Cost a Thing (2003),6792.0
6792,Something's Gotta Give (2003),6793.0
6793,Stuck on You (2003),6794.0
6794,Girl with a Pearl Earring (2003),6795.0
6795,"Statement, The (2003)",6796.0
6796,"Lord of the Rings: The Return of the King, The (2003)",6797.0
6797,Mona Lisa Smile (2003),6798.0
6798,Calendar Girls (2003),6799.0
6799,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",6800.0
6800,"Hebrew Hammer, The (2003)",6801.0
6801,House of Sand and Fog (2003),6802.0
6802,Two Men Went to War (2003),6803.0
6803,Monster (2003),6804.0
6804,Cheaper by the Dozen (2003),6805.0
6805,Cold Mountain (2003),6806.0
6806,Paycheck (2003),6807.0
6807,Peter Pan (2003),6808.0
6808,"Company, The (2003)",6809.0
6809,"Young Black Stallion, The (2003)",6810.0
6810,Japanese Story (2003),6811.0
6811,Secret Things (Choses secrètes) (2002),6812.0
6812,Chasing Liberty (2004),6813.0
6813,My Baby's Daddy (2004),6814.0
6814,Aileen: Life and Death of a Serial Killer (2003),6815.0
6815,Distant (Uzak) (2002),6816.0
6816,Along Came Polly (2004),6817.0
6817,Teacher's Pet (2004),6818.0
6818,Torque (2004),6819.0
6819,Crimson Gold (Talaye sorgh) (2003),6820.0
6820,Osama (2003),6821.0
6821,"Great Gatsby, The (1974)",6822.0
6822,Wuthering Heights (1992),6823.0
6823,Odds Against Tomorrow (1959),6824.0
6824,Ship of Fools (1965),6825.0
6825,Lord Love a Duck (1966),6826.0
6826,There's a Girl in My Soup (1970),6827.0
6827,This Property is Condemned (1966),6828.0
6828,Real Men (1987),6829.0
6829,Once Upon a Crime... (1992),6830.0
6830,Beyond Therapy (1987),6831.0
6831,Buster (1988),6832.0
6832,"Car 54, Where Are You? (1994)",6833.0
6833,Blame It on the Bellboy (1992),6834.0
6834,Only the Strong (1993),6835.0
6835,"Adventures of Ford Fairlane, The (1990)",6836.0
6836,Bonjour tristesse (1958),6837.0
6837,"Enforcer, The (1951)",6838.0
6838,"Men, The (1950)",6839.0
6839,Ransom (a.k.a. The Terrorists) (1975),6840.0
6840,"Pick-up Artist, The (1987)",6841.0
6841,Melvin Goes to Dinner (2003),6842.0
6842,"Court-Martial of Billy Mitchell, The (1955)",6843.0
6843,Crime Spree (2003),6844.0
6844,Beyond Re-Animator (2003),6845.0
6845,Final Cut (1998),6846.0
6846,Hells Angels on Wheels (1967),6847.0
6847,"Wind and the Lion, The (1975)",6848.0
6848,Mon Oncle (My Uncle) (1958),6849.0
6849,Where the Boys Are (1960),6850.0
6850,Dr. Jekyll and Mr. Hyde (1941),6851.0
6851,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",6852.0
6852,My Darling Clementine (1946),6853.0
6853,People Will Talk (1951),6854.0
6854,I Was a Male War Bride (1949),6855.0
6855,Divorce American Style (1967),6856.0
6856,Kiss Them for Me (1957),6857.0
6857,To Have and Have Not (1944),6858.0
6858,High Sierra (1941),6859.0
6859,Dark Passage (1947),6860.0
6860,"Ox-Bow Incident, The (1943)",6861.0
6861,They Drive by Night (1940),6862.0
6862,Micki + Maude (1984),6863.0
6863,Platinum Blonde (1931),6864.0
6864,Reefer Madness (a.k.a. Tell Your Children) (1938),6865.0
6865,D.O.A. (1950),6866.0
6866,"Boy with Green Hair, The (1948)",6867.0
6867,No Good Deed (a.k.a. The House on Turk Street) (2002),6868.0
6868,"Trouble with Angels, The (1966)",6869.0
6869,Cool World (1992),6870.0
6870,Money for Nothing (1993),6871.0
6871,"Silencers, The (1966)",6872.0
6872,"Where Angels Go, Trouble Follows (1968)",6873.0
6873,Heat and Dust (1983),6874.0
6874,My Letter to George (Mesmerized) (1986),6875.0
6875,"Strada, La (1954)",6876.0
6876,Ichi the Killer (Koroshiya 1) (2001),6877.0
6877,"Boy and His Dog, A (1975)",6878.0
6878,"Last Tycoon, The (1976)",6879.0
6879,Ashes and Diamonds (Popiól i diament) (1958),6880.0
6880,Marooned (1969),6881.0
6881,King David (1985),6882.0
6882,Kanal (1957),6883.0
6883,Cat Chaser (1989),6884.0
6884,Intolerance: Love's Struggle Throughout the Ages (1916),6885.0
6885,"Beast of Yucca Flats, The (1961)",6886.0
6886,Tormented (1960),6887.0
6887,"Violent Years, The (1956)",6888.0
6888,Chitty Chitty Bang Bang (1968),6889.0
6889,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",6890.0
6890,Plaza Suite (1971),6891.0
6891,"Out of Towners, The (1970)",6892.0
6892,Where the Day Takes You (1992),6893.0
6893,"Three Stooges in Orbit, The (1962)",6894.0
6894,It (1927),6895.0
6895,The Butterfly Effect (2004),6896.0
6896,Win a Date with Tad Hamilton! (2004),6897.0
6897,Touching the Void (2003),6898.0
6898,"Big Bounce, The (2004)",6899.0
6899,"Perfect Score, The (2004)",6900.0
6900,You Got Served (2004),6901.0
6901,Latter Days (2003),6902.0
6902,Barbershop 2: Back in Business (2004),6903.0
6903,Catch That Kid (2004),6904.0
6904,Miracle (2004),6905.0
6905,An Amazing Couple (2002),6906.0
6906,"Dreamers, The (2003)",6907.0
6907,"Lost Skeleton of Cadavra, The (2002)",6908.0
6908,Who's the Man? (1993),6909.0
6909,Love at Large (1990),6910.0
6910,Hangin' with the Homeboys (1991),6911.0
6911,Sleep with Me (1994),6912.0
6912,Just Between Friends (1986),6913.0
6913,Super Fly (Superfly) (1972),6914.0
6914,"Piece of the Action, A (1977)",6915.0
6915,Let's Do It Again (1975),6916.0
6916,Uptown Saturday Night (1974),6917.0
6917,Hell's Kitchen (1998),6918.0
6918,"Innocent, The (1993)",6919.0
6919,Daddy and Them (2001),6920.0
6920,"Wilby Conspiracy, The (1975)",6921.0
6921,Blacula (1972),6922.0
6922,"Scream, Blacula, Scream! (1973)",6923.0
6923,Swing Shift (1984),6924.0
6924,Trespass (1992),6925.0
6925,Thirteen (2003),6926.0
6926,Simple Men (1992),6927.0
6927,"Sailor Who Fell from Grace with the Sea, The (1976)",6928.0
6928,Foolish Wives (1922),6929.0
6929,"Silent Night, Bloody Night (1973)",6930.0
6930,"Sin of Harold Diddlebock, The (1947)",6931.0
6931,Pontiac Moon (1994),6932.0
6932,Best Defense (1984),6933.0
6933,50 First Dates (2004),6934.0
6934,Welcome to Mooseport (2004),6935.0
6935,After the Life (2002),6936.0
6936,Face (2002),6937.0
6937,Kitchen Stories (Salmer fra kjøkkenet) (2003),6938.0
6938,"Code, The (Mentale, La) (2002)",6939.0
6939,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),6940.0
6940,Vanishing Point (1971),6941.0
6941,Diary of a Country Priest (Journal d'un curé de campagne) (1951),6942.0
6942,"Thief of Bagdad, The (1924)",6943.0
6943,"Diary of Anne Frank, The (1959)",6944.0
6944,Allegro non troppo (1977),6945.0
6945,Black Widow (1987),6946.0
6946,"Herod's Law (Ley de Herodes, La) (2000)",6947.0
6947,Flesh & Blood (1985),6948.0
6948,King Solomon's Mines (1985),6949.0
6949,"Black Pirate, The (1926)",6950.0
6950,Raw Deal (1986),6951.0
6951,"Goodbye, Mr. Chips (1939)",6952.0
6952,"Follow Me, Boys! (1966)",6953.0
6953,Fire Birds (1990),6954.0
6954,Robot Stories (2003),6955.0
6955,Against the Ropes (2004),6956.0
6956,Confessions of a Teenage Drama Queen (2004),6957.0
6957,EuroTrip (2004),6958.0
6958,"Passion of the Christ, The (2004)",6959.0
6959,Club Dread (2004),6960.0
6960,Dirty Dancing: Havana Nights (2004),6961.0
6961,Twisted (2004),6962.0
6962,Alila (2003),6963.0
6963,"Good bye, Lenin! (2003)",6964.0
6964,Hidalgo (2004),6965.0
6965,Starsky & Hutch (2004),6966.0
6966,"Reckoning, The (2004)",6967.0
6967,Persona (1966),6968.0
6968,"Passion of Anna, The (Passion, En) (1969)",6969.0
6969,Walk on the Wild Side (1962),6970.0
6970,Tokyo Joe (1949),6971.0
6971,"Serpent's Egg, The (Schlangenei, Das) (1977)",6972.0
6972,Fire Down Below (1957),6973.0
6973,"Corbeau, Le (Raven, The) (1943)",6974.0
6974,"Front, The (1976)",6975.0
6975,Pickup on South Street (1953),6976.0
6976,"Damned, The (La Caduta degli dei) (1969)",6977.0
6977,American Gun (2002),6978.0
6978,Richard III (1955),6979.0
6979,Quartet (1981),6980.0
6980,Just One of the Guys (1985),6981.0
6981,The Chase (1966),6982.0
6982,"Kiss, The (1988)",6983.0
6983,Wisconsin Death Trip (1999),6984.0
6984,"Wrong Arm of the Law, The (1963)",6985.0
6985,Agent Cody Banks 2: Destination London (2004),6986.0
6986,"Girl Next Door, The (2004)",6987.0
6987,Secret Window (2004),6988.0
6988,Spartan (2004),6989.0
6989,Broken Wings (Knafayim Shvurot) (2002),6990.0
6990,Games People Play: New York (2004),6991.0
6991,How to Draw a Bunny (2002),6992.0
6992,Wilbur Wants to Kill Himself (2002),6993.0
6993,Clifford (1994),6994.0
6994,Mad Dog and Glory (1993),6995.0
6995,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),6996.0
6996,Night Crossing (1981),6997.0
6997,Peyton Place (1957),6998.0
6998,Searching for Debra Winger (2002),6999.0
6999,Walk Like a Man (1987),7000.0
7000,Dawn of the Dead (2004),7001.0
7001,Eternal Sunshine of the Spotless Mind (2004),7002.0
7002,Taking Lives (2004),7003.0
7003,"Child I Never Was, The (Leben lang kurze Hosen Tragen, Ein) (2002)",7004.0
7004,Intermission (2003),7005.0
7005,Noi the Albino (Nói albinói) (2003),7006.0
7006,Jersey Girl (2004),7007.0
7007,"Ladykillers, The (2004)",7008.0
7008,Never Die Alone (2004),7009.0
7009,Scooby-Doo 2: Monsters Unleashed (2004),7010.0
7010,"Foreign Affair, A (2 Brothers & a Bride) (2003)",7011.0
7011,Dogville (2003),7012.0
7012,Ned Kelly (2003),7013.0
7013,Hellboy (2004),7014.0
7014,Home on the Range (2004),7015.0
7015,"Prince & Me, The (2004)",7016.0
7016,Walking Tall (2004),7017.0
7017,"United States of Leland, The (2003)",7018.0
7018,Johnson Family Vacation (2004),7019.0
7019,"Alamo, The (2004)",7020.0
7020,Ella Enchanted (2004),7021.0
7021,"Whole Ten Yards, The (2004)",7022.0
7022,I'm Not Scared (Io non ho paura) (2003),7023.0
7023,Shade (2003),7024.0
7024,Since Otar Left (Depuis qu'Otar est parti...) (2003),7025.0
7025,Twentynine Palms (2003),7026.0
7026,"Ten Commandments, The (1956)",7027.0
7027,Dawn of the Dead (1978),7028.0
7028,"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)",7029.0
7029,One Million Years B.C. (1966),7030.0
7030,Prey for Rock & Roll (2003),7031.0
7031,"Mother, Jugs & Speed (1976)",7032.0
7032,Bandolero! (1968),7033.0
7033,"Slugger's Wife, The (1985)",7034.0
7034,Those Magnificent Men in Their Flying Machines (1965),7035.0
7035,Cheaper by the Dozen (1950),7036.0
7036,"Baby, the Rain Must Fall (1965)",7037.0
7037,Belles on Their Toes (1952),7038.0
7038,Ned Kelly (1970),7039.0
7039,Beyond the Stars (1989),7040.0
7040,Mac (1992),7041.0
7041,"Food of the Gods, The (1976)",7042.0
7042,Food of the Gods II (1989),7043.0
7043,Anna (1987),7044.0
7044,Road to Bali (1952),7045.0
7045,"Flying Deuces, The (1939)",7046.0
7046,Africa Screams (1949),7047.0
7047,Jack and the Beanstalk (1952),7048.0
7048,High Risk (1981),7049.0
7049,"Osterman Weekend, The (1983)",7050.0
7050,Munchies (1987),7051.0
7051,"Cat and the Canary, The (1978)",7052.0
7052,Hangman's Curse (2003),7053.0
7053,Going in Style (1979),7054.0
7054,"Late Show, The (1977)",7055.0
7055,"Sunshine Boys, The (1975)",7056.0
7056,Jersey Girl (1992),7057.0
7057,"American Nightmare, The (2000)",7058.0
7058,After Hours (1985),7059.0
7059,Viva Las Vegas (1964),7060.0
7060,"Love and Anarchy (Film d'amore e d'anarchia, ovvero 'stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...') (1973)",7061.0
7061,Connie and Carla (2004),7062.0
7062,Kill Bill: Vol. 2 (2004),7063.0
7063,"Punisher, The (2004)",7064.0
7064,Paper Clips (2004),7065.0
7065,"Thousand Clouds of Peace, A (Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor) (2003)",7066.0
7066,Young Adam (2003),7067.0
7067,This So-Called Disaster (2003),7068.0
7068,13 Going on 30 (2004),7069.0
7069,Man on Fire (2004),7070.0
7070,Clifford's Really Big Movie (2004),7071.0
7071,MC5*: A True Testimonial (2002),7072.0
7072,Envy (2004),7073.0
7073,Godsend (2004),7074.0
7074,Laws of Attraction (2004),7075.0
7075,Mean Girls (2004),7076.0
7076,New York Minute (2004),7077.0
7077,Van Helsing (2004),7078.0
7078,"Mudge Boy, The (2003)",7079.0
7079,Valentin (Valentín) (2002),7080.0
7080,Breakin' All the Rules (2004),7081.0
7081,Troy (2004),7082.0
7082,Carandiru (2003),7083.0
7083,Coffee and Cigarettes (2003),7084.0
7084,"Strayed (égarés, Les) (2003)",7085.0
7085,Dance Me Outside (1994),7086.0
7086,"Boys in the Band, The (1970)",7087.0
7087,Raid (2003),7088.0
7088,Eye See You (D-Tox) (2002),7089.0
7089,Swimming to Cambodia (1987),7090.0
7090,Watch on the Rhine (1943),7091.0
7091,Under Fire (1983),7092.0
7092,Enemy Mine (1985),7093.0
7093,Enter the Dragon (1973),7094.0
7094,Foreign Land (Terra Estrangeira) (1996),7095.0
7095,Gimme Shelter (1970),7096.0
7096,Good Morning (Ohayô) (1959),7097.0
7097,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),7098.0
7098,Henry & June (1990),7099.0
7099,Berkeley in the '60s (1990),7100.0
7100,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",7101.0
7101,At First Sight (Entre Nous) (Coup de foudre) (1983),7102.0
7102,"Naked Prey, The (1966)",7103.0
7103,Martin (1977),7104.0
7104,"Three Faces of Eve, The (1957)",7105.0
7105,Mercy (2000),7106.0
7106,Desperate Hours (1990),7107.0
7107,100 Girls (2000),7108.0
7108,Fail-Safe (1964),7109.0
7109,Paperhouse (1988),7110.0
7110,Dobermann (1997),7111.0
7111,"Discovery of Heaven, The (2001)",7112.0
7112,Kwaidan (Kaidan) (1964),7113.0
7113,Cat-Women of the Moon (a.k.a. Rocket to the Moon) (1953),7114.0
7114,Chance (2002),7115.0
7115,Love Life (2001),7116.0
7116,You Only Live Twice (1967),7117.0
7117,Octopussy (1983),7118.0
7118,"Blue Gardenia, The (1953)",7119.0
7119,Never Say Never Again (1983),7120.0
7120,Maborosi (Maboroshi no hikari) (1995),7121.0
7121,Midnight (1939),7122.0
7122,Pride and Prejudice (1940),7123.0
7123,"Man in the Gray Flannel Suit, The (1956)",7124.0
7124,"Fountainhead, The (1949)",7125.0
7125,Old Acquaintance (1943),7126.0
7126,In This Our Life (1942),7127.0
7127,Woman of the Year (1942),7128.0
7128,Summertime (1955),7129.0
7129,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),7130.0
7130,"Samouraï, Le (Godson, The) (1967)",7131.0
7131,White Palace (1990),7132.0
7132,Oklahoma! (1955),7133.0
7133,Desert Hearts (1985),7134.0
7134,Body Double (1984),7135.0
7135,Rooster Cogburn (1975),7136.0
7136,Chaplin (1992),7137.0
7137,"Miracle Worker, The (1962)",7138.0
7138,Monster in a Box (1992),7139.0
7139,Vengo (2000),7140.0
7140,"Midnight (Primeiro Dia, O) (1998)",7141.0
7141,If You Only Knew (2000),7142.0
7142,School Ties (1992),7143.0
7143,Girl (1998),7144.0
7144,Switch (1991),7145.0
7145,Just Write (1997),7146.0
7146,Raising Cain (1992),7147.0
7147,Irma Vep (1996),7148.0
7148,Buck Privates (1941),7149.0
7149,Nice Guys Sleep Alone (1999),7150.0
7150,Divorce Iranian Style (1998),7151.0
7151,Iron & Silk (1990),7152.0
7152,Noises Off... (1992),7153.0
7153,Wildflowers (1999),7154.0
7154,"Witchfinder General (Conquerer Worm, The) (1968)",7155.0
7155,Versus (2000),7156.0
7156,"Canterville Ghost, The (1944)",7157.0
7157,"Prince and the Showgirl, The (1957)",7158.0
7158,"China Syndrome, The (1979)",7159.0
7159,Who the Hell Is Juliette? (¿Quién diablos es Juliette?) (1997),7160.0
7160,"Wages of Fear, The (Salaire de la peur, Le) (1953)",7161.0
7161,Look Who's Talking Too (1990),7162.0
7162,"Bells of St. Mary's, The (1945)",7163.0
7163,You Light Up My Life (1977),7164.0
7164,"Delta Force, The (1986)",7165.0
7165,Animal Crackers (1930),7166.0
7166,"He Said, She Said (1991)",7167.0
7167,Bedazzled (1967),7168.0
7168,Cat People (1942),7169.0
7169,Camelot (1967),7170.0
7170,"Lonely Guy, The (1984)",7171.0
7171,"Comedy of Terrors, The (1964)",7172.0
